ID,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
91,"(1308.4127197265625, 61.416425704956055)","(2247.7242431640625, 168.42324447631836)","(88.19305801391602, 594.7623596191406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
92,"(1308.701171875, 61.149065017700195)","(2247.91552734375, 168.57963943481445)","(87.94250106811523, 594.721435546875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
93,"(1308.7706298828125, 61.314348220825195)","(2247.80029296875, 168.36870193481445)","(88.15425872802734, 594.9617309570312)","(1066.8816528320312, 349.67478942871094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
94,"(1308.7815551757812, 60.91284370422363)","(2247.8717041015625, 168.34814071655273)","(88.27104949951172, 595.1182556152344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
95,"(1308.3670654296875, 60.75223922729492)","(2247.7418212890625, 168.6063346862793)","(88.0706901550293, 595.1731262207031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
96,"(1308.49853515625, 60.92649841308594)","(2248.2825927734375, 168.79698181152344)","(87.6899585723877, 596.0014038085938)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
97,"(1308.3665771484375, 61.15713882446289)","(2247.9200439453125, 168.66252517700195)","(88.10090065002441, 595.4602966308594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
98,"(1308.2974243164062, 60.561113357543945)","(2247.668701171875, 168.3115005493164)","(88.34399795532227, 595.5531921386719)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
99,"(1308.3944091796875, 60.4206600189209)","(2248.4427490234375, 168.0839958190918)","(88.51064491271973, 595.7039489746094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
100,"(1308.2567749023438, 59.61762237548828)","(2248.6148681640625, 167.64525985717773)","(87.8955307006836, 595.727294921875)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
101,"(1307.927734375, 59.52705955505371)","(2249.325439453125, 167.9388771057129)","(87.90429306030273, 595.2969970703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
102,"(1308.1547241210938, 59.33321666717529)","(2249.869384765625, 168.22581100463867)","(88.17413330078125, 595.4155883789062)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
103,"(1308.3143920898438, 58.7117977142334)","(2254.079833984375, 168.45553970336914)","(2251.13134765625, 167.3279685974121)","(88.33170890808105, 595.6038208007812)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
104,"(1308.4191284179688, 58.06900978088379)","(2253.5185546875, 168.31958389282227)","(2251.006103515625, 167.10733795166016)","(88.25685501098633, 596.0377197265625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
105,"(1308.7425537109375, 57.699612617492676)","(2252.6632080078125, 168.76965713500977)","(87.71226501464844, 595.6888427734375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
106,"(1309.0280151367188, 58.24200248718262)","(2251.5389404296875, 169.29491424560547)","(87.8857192993164, 595.4748840332031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
107,"(1309.0903930664062, 57.62571907043457)","(2251.3497314453125, 169.62739181518555)","(87.80800437927246, 595.5923767089844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
108,"(1308.9803466796875, 57.37399673461914)","(2251.2435302734375, 169.63594436645508)","(87.49936294555664, 594.9439697265625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
109,"(1308.7041625976562, 57.10597515106201)","(2250.3565673828125, 170.0111846923828)","(87.59094429016113, 596.0028686523438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
110,"(1308.72900390625, 56.95437431335449)","(2250.22900390625, 169.92578506469727)","(87.48490524291992, 595.7090454101562)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
111,"(1308.683349609375, 56.97679424285889)","(2250.2987060546875, 169.4976577758789)","(87.19462585449219, 595.5669555664062)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
112,"(1308.3812255859375, 57.254008293151855)","(2249.6136474609375, 169.32320404052734)","(87.53874588012695, 595.4028930664062)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
113,"(1308.3482055664062, 57.223626136779785)","(2250.125244140625, 168.95869827270508)","(87.72155380249023, 594.7149658203125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
114,"(1308.27001953125, 57.25239849090576)","(2249.7406005859375, 169.11054229736328)","(87.54018974304199, 595.2709350585938)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
115,"(1308.0471801757812, 57.20587730407715)","(2248.515869140625, 167.11675262451172)","(87.83857917785645, 595.2688293457031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
116,"(1307.9046020507812, 56.93995666503906)","(2247.898193359375, 167.04713439941406)","(88.05038452148438, 594.0477600097656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
117,"(1308.18310546875, 57.153358459472656)","(2247.07470703125, 167.33595657348633)","(88.11562156677246, 593.749755859375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
118,"(1308.0147705078125, 57.11645698547363)","(2250.75048828125, 167.44231414794922)","(2248.3927001953125, 166.4783821105957)","(88.23150062561035, 593.4223937988281)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
119,"(1308.2247924804688, 57.66611576080322)","(2247.9615478515625, 166.1865577697754)","(88.49826622009277, 593.5538940429688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
120,"(1308.2606811523438, 57.9312047958374)","(2251.552978515625, 167.6723403930664)","(2249.148193359375, 166.9495735168457)","(88.39148139953613, 595.8995666503906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
121,"(1308.224609375, 58.276848793029785)","(2251.77197265625, 167.43589782714844)","(2249.4984130859375, 166.73126220703125)","(87.90719604492188, 596.1036682128906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
122,"(1308.47607421875, 58.44182300567627)","(2250.7008056640625, 167.98186492919922)","(88.41223335266113, 595.6081237792969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
123,"(1308.1643676757812, 58.567009925842285)","(2250.2490234375, 168.0172119140625)","(88.19547843933105, 595.6846008300781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
124,"(1308.13330078125, 58.61479473114014)","(2248.23779296875, 168.33187103271484)","(87.9606819152832, 595.7422485351562)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
125,"(1308.2069091796875, 58.509103775024414)","(2249.2216796875, 167.96982955932617)","(87.74369812011719, 595.4680480957031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
126,"(1308.0094604492188, 58.77734565734863)","(2248.947509765625, 167.61502075195312)","(87.58090400695801, 595.6043395996094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
127,"(1308.0325927734375, 58.84432029724121)","(2248.956787109375, 167.19963455200195)","(87.83951377868652, 595.9308471679688)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
128,"(1308.18310546875, 58.93442249298096)","(2246.6163330078125, 166.22607803344727)","(88.21628952026367, 596.0786437988281)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
129,"(1308.25244140625, 59.043349266052246)","(2245.5992431640625, 166.82052612304688)","(88.41732978820801, 596.5816955566406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
130,"(1308.385498046875, 59.237549781799316)","(2245.3656005859375, 167.53770065307617)","(88.61025047302246, 596.1419982910156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
131,"(1308.4860229492188, 58.99554252624512)","(2245.939453125, 167.52366256713867)","(88.68490409851074, 595.9886474609375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
132,"(1307.912353515625, 59.0571928024292)","(2246.18896484375, 167.41458129882812)","(88.4874496459961, 595.9559631347656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
133,"(1308.3406372070312, 59.11637878417969)","(2246.4423828125, 167.61245346069336)","(88.95301246643066, 596.4274597167969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
134,"(1308.0161743164062, 59.2330961227417)","(2246.476318359375, 167.41387176513672)","(89.17436981201172, 595.7696533203125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
135,"(1308.120361328125, 59.15849685668945)","(2246.757080078125, 167.39894485473633)","(89.4772891998291, 595.7351684570312)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
136,"(1308.2730102539062, 59.64676284790039)","(2247.0870361328125, 167.45249557495117)","(89.42169761657715, 596.4151916503906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
137,"(1308.234130859375, 59.537160873413086)","(2247.3204345703125, 167.40608596801758)","(89.1272201538086, 596.8138122558594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
138,"(1309.0516357421875, 59.21008110046387)","(2247.489013671875, 167.2590789794922)","(89.58412742614746, 596.4154968261719)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
139,"(1309.489990234375, 59.58991241455078)","(1218.265869140625, 571.4016723632812)","(2248.0845947265625, 167.2911148071289)","(89.71148300170898, 596.5216369628906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
140,"(1309.4151000976562, 59.49730682373047)","(1218.7506103515625, 571.143798828125)","(2248.9476318359375, 167.19335556030273)","(89.83242988586426, 597.0430297851562)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
141,"(1309.4742431640625, 59.51315689086914)","(1218.2307739257812, 571.68310546875)","(2249.11962890625, 166.98297882080078)","(89.76389503479004, 597.110595703125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
142,"(1310.21240234375, 60.12501335144043)","(2249.72509765625, 167.0315055847168)","(89.68882179260254, 597.070068359375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
143,"(1311.5924682617188, 61.590415954589844)","(1192.5154418945312, 378.9099884033203)","(2250.8297119140625, 166.94622802734375)","(89.45923042297363, 596.7837829589844)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
144,"(1312.1542358398438, 62.31658744812012)","(1190.9299926757812, 378.7392120361328)","(2251.868896484375, 166.11362075805664)","(89.14928436279297, 596.4594116210938)","(1063.157470703125, 352.44752502441406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
145,"(1314.35400390625, 64.1379623413086)","(1197.6530151367188, 377.25526428222656)","(2252.1322021484375, 166.23695373535156)","(88.40614128112793, 596.6745910644531)","(1062.630615234375, 353.70008850097656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
146,"(1315.3717041015625, 63.755043029785156)","(1209.22802734375, 369.66322326660156)","(2253.6751708984375, 164.7599983215332)","(88.60967445373535, 596.3858337402344)","(1297.2945556640625, 68.37495422363281)","(1063.8577270507812, 352.96278381347656)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
147,"(1317.6973876953125, 58.345261573791504)","(1203.0538940429688, 368.9233703613281)","(2255.0582275390625, 164.98250198364258)","(88.15585136413574, 596.4100646972656)","(1065.0729370117188, 356.9275360107422)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
148,"(1323.9907836914062, 49.4900484085083)","(1206.781005859375, 364.6704406738281)","(2255.7044677734375, 164.64557266235352)","(1343.0684204101562, 134.16815567016602)","(88.17144584655762, 595.4647216796875)","(1059.6796875, 358.1380920410156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
149,"(1331.6051025390625, 46.75347137451172)","(1212.1605224609375, 364.2837829589844)","(2257.3883056640625, 163.86767196655273)","(89.03780937194824, 595.7533874511719)","(1054.1739501953125, 357.4461364746094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
150,"(1342.977294921875, 36.88801097869873)","(1219.0438232421875, 363.60679626464844)","(2259.9569091796875, 163.68133163452148)","(88.43978691101074, 595.3263854980469)","(1253.042236328125, 570.2822875976562)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
151,"(1257.4219970703125, 338.97898864746094)","(1351.7592163085938, 21.054085291922092)","(2260.8505859375, 163.0319366455078)","(88.37204933166504, 595.1063537597656)","(1260.921142578125, 565.694091796875)","(1052.7690124511719, 357.7581481933594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
152,"(1252.9637451171875, 337.0540771484375)","(1358.4393920898438, 11.280543990433216)","(2261.412353515625, 162.7883644104004)","(87.87648010253906, 595.3717651367188)","(1264.8744506835938, 560.8302612304688)","(1053.1701049804688, 355.41746520996094)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
153,"(1365.645263671875, 7.25192329287529)","(1220.6181640625, 351.76502990722656)","(1403.7893676757812, 89.97574996948242)","(2265.0123291015625, 161.24101638793945)","(2263.6746826171875, 160.81649780273438)","(87.2826976776123, 595.5286254882812)","(1053.63427734375, 350.0758972167969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
154,"(1223.6017456054688, 354.7401123046875)","(1422.91796875, 67.98674583435059)","(2262.5791015625, 161.66095733642578)","(87.84137725830078, 595.1558227539062)","(1272.6535034179688, 554.8901062011719)","(1056.1107177734375, 346.78759765625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
155,"(1256.1375732421875, 317.08470153808594)","(1394.1661987304688, 15.41538904607296)","(1226.6156005859375, 355.52252197265625)","(2263.813232421875, 160.77153396606445)","(87.33778762817383, 595.0141296386719)","(1272.7725830078125, 549.9884948730469)","(1058.2719116210938, 343.20538330078125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
156,"(1253.9957275390625, 320.23622131347656)","(1450.2589721679688, 34.11902713775635)","(2262.5635986328125, 161.61917877197266)","(88.32985496520996, 594.8108520507812)","(1270.39697265625, 542.9898681640625)","(1050.8421325683594, 347.562255859375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
157,"(1253.4027099609375, 321.6733856201172)","(1462.3630981445312, 25.995779156684875)","(2262.1572265625, 161.53006744384766)","(87.62474060058594, 595.26416015625)","(1278.43408203125, 546.251953125)","(1289.0612182617188, 523.0079040527344)","(1043.961669921875, 345.2926330566406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
158,"(1251.3077392578125, 326.9814758300781)","(1462.0984497070312, 19.55808699131012)","(2263.2149658203125, 160.6463508605957)","(1262.252685546875, 318.63499450683594)","(87.81643295288086, 595.7128295898438)","(1277.6064453125, 548.7811279296875)","(1287.6986694335938, 513.2572479248047)","(1042.834228515625, 344.84027099609375)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
159,"(1456.3003540039062, 18.30900126695633)","(2263.6968994140625, 161.29764938354492)","(1261.3951416015625, 315.75218200683594)","(88.50324440002441, 595.1182250976562)","(1276.9247436523438, 536.4432678222656)","(1284.1453247070312, 500.5395965576172)","(1042.3424072265625, 343.0954284667969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
160,"(1254.9769897460938, 307.68202209472656)","(1429.9395751953125, 16.02615375816822)","(2265.2193603515625, 161.29541397094727)","(1280.8582153320312, 538.5597229003906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
161,"(1257.75830078125, 301.29493713378906)","(1409.6113891601562, 17.391500547528267)","(2266.43017578125, 160.60559844970703)","(1291.6151733398438, 536.5355529785156)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
162,"(1260.802490234375, 300.74688720703125)","(1396.6151733398438, 22.7998868227005)","(2267.8759765625, 159.87208557128906)","(1295.8240356445312, 521.6367797851562)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
163,"(1255.3779296875, 302.5130615234375)","(1350.326904296875, 12.57692077755928)","(2268.7088623046875, 158.99815368652344)","(1294.7570190429688, 506.96620178222656)","(1299.568359375, 467.65550231933594)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
164,"(1362.1069946289062, 9.369982942938805)","(1223.48388671875, 334.0888671875)","(2269.185302734375, 158.76823043823242)","(1288.1023559570312, 490.0824432373047)","(1303.7787475585938, 443.0549621582031)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
165,"(1250.7811279296875, 300.9384765625)","(1404.373779296875, 31.482588291168213)","(2270.3046875, 159.13574600219727)","(1279.904541015625, 476.4638977050781)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
166,"(1417.2893676757812, 15.302258096635342)","(1224.2527465820312, 348.72349548339844)","(2272.6297607421875, 158.28074645996094)","(1255.451416015625, 289.25660705566406)","(1276.0765991210938, 454.5470275878906)","(1303.4342651367188, 414.7565612792969)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
167,"(1242.0269775390625, 309.9784698486328)","(2273.792236328125, 158.0781593322754)","(89.02487373352051, 592.5597229003906)","(1275.8487548828125, 450.15357971191406)","(1297.3234252929688, 399.0239562988281)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
168,"(1265.7281494140625, 302.70904541015625)","(1211.4993896484375, 340.35302734375)","(2274.3931884765625, 157.65822219848633)","(88.75839805603027, 593.9122619628906)","(1277.6552124023438, 454.3299255371094)","(1062.8468017578125, 332.9991455078125)","(1282.35009765625, 397.3278350830078)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
169,"(1265.437255859375, 307.36737060546875)","(1205.1494140625, 339.9249725341797)","(2275.6759033203125, 156.501708984375)","(88.3228530883789, 593.8162536621094)","(1278.2678833007812, 456.50782775878906)","(1271.654541015625, 452.08758544921875)","(1065.4727172851562, 332.6091003417969)","(1286.171142578125, 401.3896179199219)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
170,"(1262.90625, 306.7095489501953)","(1201.098388671875, 343.30665588378906)","(2275.4853515625, 155.83430862426758)","(88.36700630187988, 594.2272033691406)","(1274.0831909179688, 439.14833068847656)","(1289.4967041015625, 387.694580078125)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
171,"(1262.0321655273438, 312.2536163330078)","(1205.4247436523438, 340.4102478027344)","(2276.675537109375, 154.5770149230957)","(88.45616149902344, 594.32861328125)","(1271.6282348632812, 425.39942932128906)","(1298.6753540039062, 381.90045166015625)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
172,"(2279.563720703125, 154.14984130859375)","(88.62610816955566, 594.8839416503906)","(1238.3628540039062, 317.19561767578125)","(1279.8123779296875, 421.23394775390625)","(1288.02734375, 372.5184783935547)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
173,"(2280.0966796875, 153.85257720947266)","(88.429931640625, 594.3512268066406)","(1239.0382690429688, 312.9575653076172)","(1274.44873046875, 420.61143493652344)","(1292.4407958984375, 369.39942932128906)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
